,사고일시,사고월,사고시,사고요일,시간대,시군구,대분류,중분류,소분류,사고내용,사망자수,중상자수,경상자수,부상신고자수,법규위반,노면상태,기상상태,도로형태,가해운전자 성별,가해운전자 연령,주말,공휴일,휴일,부상자수,ECLO,교통안전지수,도로환경,주류 인허가 음식점,사고건수
789,2021-05-20 22:00:00,5월,22시,목요일,밤,서울특별시 마포구 합정동,서울특별시,마포구,합정동,경상사고,0,0,1,0,안전운전불이행,젖음/습기,비,단일로 - 기타,남,32세,0,0,0,0,3,78.43,78.12,550.0,1
790,2021-05-20 22:00:00,5월,22시,목요일,밤,서울특별시 구로구 구로동,서울특별시,구로구,구로동,경상사고,0,0,2,1,안전운전불이행,젖음/습기,비,교차로 - 교차로안,여,31세,0,0,0,1,7,77.48,81.78,2105.0,4
791,2021-05-20 23:00:00,5월,23시,목요일,밤,서울특별시 금천구 가산동,서울특별시,금천구,가산동,경상사고,0,0,1,0,중앙선침범,젖음/습기,비,교차로 - 교차로안,남,29세,0,0,0,0,3,76.2,69.31,1090.0,3
792,2021-05-21 00:00:00,5월,00시,금요일,새벽,서울특별시 광진구 자양동,서울특별시,광진구,자양동,경상사고,0,0,1,0,안전운전불이행,젖음/습기,비,단일로 - 교량,남,38세,0,0,0,0,3,82.44,85.38,992.0,3
793,2021-05-21 00:00:00,5월,00시,금요일,새벽,서울특별시 강남구 개포동,서울특별시,강남구,개포동,경상사고,0,0,1,0,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,남,49세,0,0,0,0,3,71.06,65.21,401.0,1
794,2021-05-21 02:00:00,5월,02시,금요일,새벽,서울특별시 송파구 문정동,서울특별시,송파구,문정동,경상사고,0,0,4,0,안전운전불이행,젖음/습기,비,단일로 - 고가도로위,남,52세,0,0,0,0,12,69.29,71.44,1201.0,1
795,2021-05-21 22:00:00,5월,22시,금요일,밤,서울특별시 강북구 수유동,서울특별시,강북구,수유동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,21세,0,0,0,0,3,80.27,82.23,1466.0,1
796,2021-05-21 22:00:00,5월,22시,금요일,밤,서울특별시 영등포구 대림동,서울특별시,영등포구,대림동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,26세,0,0,0,0,3,70.74,73.22,872.0,1
797,2021-05-21 23:00:00,5월,23시,금요일,밤,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,경상사고,0,0,2,0,기타,건조,맑음,단일로 - 기타,남,31세,0,0,0,0,6,71.06,65.21,1219.0,4
798,2021-05-22 04:00:00,5월,04시,토요일,새벽,서울특별시 성북구 정릉동,서울특별시,성북구,정릉동,중상사고,0,2,1,0,신호위반,건조,맑음,교차로 - 교차로안,남,23세,1,0,1,0,13,79.02,80.19,504.0,1
799,2021-05-22 05:00:00,5월,05시,토요일,아침,서울특별시 광진구 중곡동,서울특별시,광진구,중곡동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,32세,1,0,1,0,6,82.44,85.38,863.0,1
800,2021-05-22 18:00:00,5월,18시,토요일,퇴근,서울특별시 도봉구 방학동,서울특별시,도봉구,방학동,경상사고,0,0,1,0,안전운전불이행,건조,기타,교차로 - 교차로안,남,37세,1,0,1,0,3,82.22,85.38,603.0,1
801,2021-05-22 19:00:00,5월,19시,토요일,저녁,서울특별시 성동구 성수동1가,서울특별시,성동구,성수동1가,경상사고,0,0,3,0,안전운전불이행,건조,맑음,단일로 - 기타,남,63세,1,0,1,0,9,80.74,82.58,853.0,1
802,2021-05-22 21:00:00,5월,21시,토요일,밤,서울특별시 성동구 성수동2가,서울특별시,성동구,성수동2가,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,54세,1,0,1,0,3,80.74,82.58,1064.0,1
803,2021-05-22 21:00:00,5월,21시,토요일,밤,서울특별시 강남구 도곡동,서울특별시,강남구,도곡동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,52세,1,0,1,0,6,71.06,65.21,496.0,1
804,2021-05-22 22:00:00,5월,22시,토요일,밤,서울특별시 마포구 동교동,서울특별시,마포구,동교동,부상신고사고,0,0,0,1,안전운전불이행,건조,맑음,단일로 - 기타,여,21세,1,0,1,1,1,78.43,78.12,600.0,2
805,2021-05-22 23:00:00,5월,23시,토요일,밤,서울특별시 광진구 광장동,서울특별시,광진구,광장동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,49세,1,0,1,0,6,82.44,85.38,166.0,1
806,2021-05-22 23:00:00,5월,23시,토요일,밤,서울특별시 동작구 신대방동,서울특별시,동작구,신대방동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,39세,1,0,1,0,6,78.91,80.31,362.0,1
807,2021-05-22 23:00:00,5월,23시,토요일,밤,서울특별시 노원구 하계동,서울특별시,노원구,하계동,경상사고,0,0,3,0,안전운전불이행,건조,맑음,단일로 - 기타,남,34세,1,0,1,0,9,79.46,81.04,189.0,1
808,2021-05-23 19:00:00,5월,19시,일요일,저녁,서울특별시 종로구 숭인동,서울특별시,종로구,숭인동,경상사고,0,0,2,0,신호위반,건조,맑음,단일로 - 기타,남,41세,1,0,1,0,6,80.25,81.56,267.0,1
809,2021-05-23 19:00:00,5월,19시,일요일,저녁,서울특별시 노원구 상계동,서울특별시,노원구,상계동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,69세,1,0,1,0,6,79.46,81.04,1667.0,2
810,2021-05-23 21:00:00,5월,21시,일요일,밤,서울특별시 금천구 독산동,서울특별시,금천구,독산동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,23세,1,0,1,0,6,76.2,69.31,1148.0,2
811,2021-05-23 22:00:00,5월,22시,일요일,밤,서울특별시 중구 만리동2가,서울특별시,중구,만리동2가,중상사고,0,1,0,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,50세,1,0,1,0,5,78.12,80.19,13.0,1
812,2021-05-23 22:00:00,5월,22시,일요일,밤,서울특별시 성동구 행당동,서울특별시,성동구,행당동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,62세,1,0,1,0,3,80.74,82.58,587.0,1
813,2021-05-23 23:00:00,5월,23시,일요일,밤,서울특별시 관악구 신림동,서울특별시,관악구,신림동,중상사고,0,1,0,0,안전운전불이행,건조,흐림,단일로 - 기타,남,20세,1,0,1,0,5,79.22,82.52,2404.0,1
814,2021-05-24 02:00:00,5월,02시,월요일,새벽,서울특별시 성동구 성수동1가,서울특별시,성동구,성수동1가,사망사고,1,0,1,0,신호위반,건조,맑음,단일로 - 기타,여,30세,0,0,0,0,13,80.74,82.58,853.0,1
815,2021-05-24 04:00:00,5월,04시,월요일,새벽,서울특별시 구로구 가리봉동,서울특별시,구로구,가리봉동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,43세,0,0,0,0,3,77.48,81.78,205.0,2
816,2021-05-24 14:00:00,5월,14시,월요일,낮,서울특별시 구로구 구로동,서울특별시,구로구,구로동,경상사고,0,0,3,0,안전운전불이행,건조,맑음,단일로 - 기타,남,66세,0,0,0,0,9,77.48,81.78,2105.0,1
817,2021-05-24 21:00:00,5월,21시,월요일,밤,서울특별시 강남구 청담동,서울특별시,강남구,청담동,부상신고사고,0,0,0,1,안전운전불이행,건조,맑음,단일로 - 기타,여,36세,0,0,0,1,1,71.06,65.21,971.0,4
818,2021-05-24 21:00:00,5월,21시,월요일,밤,서울특별시 노원구 하계동,서울특별시,노원구,하계동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,57세,0,0,0,0,3,79.46,81.04,189.0,1
819,2021-05-24 23:00:00,5월,23시,월요일,밤,서울특별시 성동구 성수동2가,서울특별시,성동구,성수동2가,경상사고,0,0,1,0,안전운전불이행,건조,흐림,교차로 - 교차로부근,남,50세,0,0,0,0,3,80.74,82.58,1064.0,1
820,2021-05-24 23:00:00,5월,23시,월요일,밤,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,경상사고,0,0,1,0,안전거리미확보,건조,맑음,단일로 - 기타,남,39세,0,0,0,0,3,71.06,65.21,1219.0,4
821,2021-05-25 17:00:00,5월,17시,화요일,퇴근,서울특별시 양천구 신월동,서울특별시,양천구,신월동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,50세,0,0,0,0,3,77.76,80.55,903.0,2
822,2021-05-26 22:00:00,5월,22시,수요일,밤,서울특별시 종로구 창신동,서울특별시,종로구,창신동,중상사고,0,1,1,0,중앙선침범,건조,맑음,단일로 - 기타,여,33세,0,0,0,0,8,80.25,81.56,404.0,1
823,2021-05-26 22:00:00,5월,22시,수요일,밤,서울특별시 송파구 가락동,서울특별시,송파구,가락동,경상사고,0,0,2,0,안전거리미확보,건조,맑음,단일로 - 기타,남,40세,0,0,0,0,6,69.29,71.44,925.0,3
824,2021-05-27 01:00:00,5월,01시,목요일,새벽,서울특별시 동작구 상도동,서울특별시,동작구,상도동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,23세,0,0,0,0,6,78.91,80.31,663.0,1
825,2021-05-27 21:00:00,5월,21시,목요일,밤,서울특별시 성북구 정릉동,서울특별시,성북구,정릉동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 고가도로위,여,48세,0,0,0,0,3,79.02,80.19,504.0,2
826,2021-05-27 21:00:00,5월,21시,목요일,밤,서울특별시 성북구 석관동,서울특별시,성북구,석관동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,42세,0,0,0,0,3,79.02,80.19,347.0,1
827,2021-05-27 21:00:00,5월,21시,목요일,밤,서울특별시 서초구 방배동,서울특별시,서초구,방배동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,기타 - 기타,남,29세,0,0,0,0,3,77.61,77.98,1165.0,2
828,2021-05-27 22:00:00,5월,22시,목요일,밤,서울특별시 강동구 암사동,서울특별시,강동구,암사동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,31세,0,0,0,0,3,80.62,82.21,381.0,3
829,2021-05-27 22:00:00,5월,22시,목요일,밤,서울특별시 송파구 신천동,서울특별시,송파구,신천동,경상사고,0,0,4,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,32세,0,0,0,0,12,69.29,71.44,417.0,1
830,2021-05-28 01:00:00,5월,01시,금요일,새벽,서울특별시 관악구 신림동,서울특별시,관악구,신림동,중상사고,0,2,0,0,안전운전불이행,건조,흐림,단일로 - 기타,남,22세,0,0,0,0,10,79.22,82.52,2404.0,2
831,2021-05-28 08:00:00,5월,08시,금요일,출근,서울특별시 동작구 노량진동,서울특별시,동작구,노량진동,중상사고,0,1,1,0,안전운전불이행,젖음/습기,비,단일로 - 기타,남,53세,0,0,0,0,8,78.91,80.31,509.0,1
832,2021-05-28 14:00:00,5월,14시,금요일,낮,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,1,0,안전운전불이행,건조,흐림,기타 - 기타,남,52세,0,0,0,0,3,79.22,82.52,2404.0,1
833,2021-05-28 20:00:00,5월,20시,금요일,저녁,서울특별시 은평구 녹번동,서울특별시,은평구,녹번동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,48세,0,0,0,0,3,80.11,82.5,261.0,1
834,2021-05-28 22:00:00,5월,22시,금요일,밤,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,35세,0,0,0,0,3,79.22,82.52,2404.0,2
835,2021-05-28 22:00:00,5월,22시,금요일,밤,서울특별시 강남구 청담동,서울특별시,강남구,청담동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 기타,여,36세,0,0,0,0,5,71.06,65.21,971.0,5
836,2021-05-29 02:00:00,5월,02시,토요일,새벽,서울특별시 용산구 한남동,서울특별시,용산구,한남동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,31세,1,0,1,0,5,81.45,82.85,771.0,2
837,2021-05-29 07:00:00,5월,07시,토요일,출근,서울특별시 강남구 개포동,서울특별시,강남구,개포동,중상사고,0,1,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,여,31세,1,0,1,0,8,71.06,65.21,401.0,1
838,2021-05-29 18:00:00,5월,18시,토요일,퇴근,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,경상사고,0,0,1,0,중앙선침범,건조,흐림,단일로 - 기타,남,65세,1,0,1,0,3,77.4,79.28,2247.0,1
839,2021-05-29 20:00:00,5월,20시,토요일,저녁,서울특별시 영등포구 대림동,서울특별시,영등포구,대림동,경상사고,0,0,3,0,안전운전불이행,건조,맑음,단일로 - 기타,남,61세,1,0,1,0,9,70.74,73.22,872.0,1
840,2021-05-29 20:00:00,5월,20시,토요일,저녁,서울특별시 강동구 길동,서울특별시,강동구,길동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,36세,1,0,1,0,3,80.62,82.21,594.0,1
841,2021-05-30 03:00:00,5월,03시,일요일,새벽,서울특별시 금천구 독산동,서울특별시,금천구,독산동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 기타,남,37세,1,0,1,0,5,76.2,69.31,1148.0,2
842,2021-05-30 03:00:00,5월,03시,일요일,새벽,서울특별시 송파구 송파동,서울특별시,송파구,송파동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,남,28세,1,0,1,0,5,69.29,71.44,606.0,1
843,2021-05-30 13:00:00,5월,13시,일요일,낮,서울특별시 강서구 가양동,서울특별시,강서구,가양동,경상사고,0,0,1,0,안전거리미확보,건조,맑음,단일로 - 기타,남,35세,1,0,1,0,3,77.4,79.28,205.0,1
844,2021-05-30 22:00:00,5월,22시,일요일,밤,서울특별시 강남구 청담동,서울특별시,강남구,청담동,경상사고,0,0,2,0,신호위반,젖음/습기,비,단일로 - 기타,여,20세,1,0,1,0,6,71.06,65.21,971.0,3
845,2021-05-30 23:00:00,5월,23시,일요일,밤,서울특별시 송파구 신천동,서울특별시,송파구,신천동,중상사고,0,1,0,0,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,남,58세,1,0,1,0,5,69.29,71.44,417.0,1
846,2021-05-31 08:00:00,5월,08시,월요일,출근,서울특별시 노원구 월계동,서울특별시,노원구,월계동,경상사고,0,0,1,0,안전거리미확보,건조,흐림,단일로 - 기타,남,48세,0,0,0,0,3,79.46,81.04,449.0,1
847,2021-05-31 18:00:00,5월,18시,월요일,퇴근,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,50세,0,0,0,0,6,69.29,71.44,1006.0,2
848,2021-05-31 23:00:00,5월,23시,월요일,밤,서울특별시 강남구 논현동,서울특별시,강남구,논현동,경상사고,0,0,1,0,기타,기타,흐림,교차로 - 교차로안,남,26세,0,0,0,0,3,71.06,65.21,2060.0,3
849,2021-06-01 00:00:00,6월,00시,화요일,새벽,서울특별시 성북구 안암동2가,서울특별시,성북구,안암동2가,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 기타,남,28세,0,0,0,0,5,79.02,80.19,21.0,1
850,2021-06-01 00:00:00,6월,00시,화요일,새벽,서울특별시 강서구 마곡동,서울특별시,강서구,마곡동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,34세,0,0,0,0,3,77.4,79.28,1478.0,2
851,2021-06-01 01:00:00,6월,01시,화요일,새벽,서울특별시 동작구 사당동,서울특별시,동작구,사당동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 기타,남,27세,0,0,0,0,5,78.91,80.31,1008.0,2
852,2021-06-01 06:00:00,6월,06시,화요일,아침,서울특별시 강서구 화곡동,서울특별시,강서구,화곡동,경상사고,0,0,1,0,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,남,40세,0,0,0,0,3,77.4,79.28,2247.0,1
853,2021-06-01 15:00:00,6월,15시,화요일,낮,서울특별시 강북구 우이동,서울특별시,강북구,우이동,중상사고,0,1,0,0,신호위반,젖음/습기,맑음,교차로 - 교차로부근,남,24세,0,0,0,0,5,80.27,82.23,171.0,1
854,2021-06-01 17:00:00,6월,17시,화요일,퇴근,서울특별시 도봉구 창동,서울특별시,도봉구,창동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,49세,0,0,0,0,3,82.22,85.38,786.0,2
855,2021-06-01 21:00:00,6월,21시,화요일,밤,서울특별시 용산구 남영동,서울특별시,용산구,남영동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,38세,0,0,0,0,6,81.45,82.85,163.0,1
856,2021-06-01 21:00:00,6월,21시,화요일,밤,서울특별시 광진구 능동,서울특별시,광진구,능동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,70세,0,0,0,0,3,82.44,85.38,137.0,1
857,2021-06-01 21:00:00,6월,21시,화요일,밤,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,경상사고,0,0,1,0,신호위반,건조,맑음,교차로 - 교차로부근,남,35세,0,0,0,0,3,71.06,65.21,1219.0,5
858,2021-06-01 21:00:00,6월,21시,화요일,밤,서울특별시 서초구 방배동,서울특별시,서초구,방배동,중상사고,0,1,0,0,신호위반,건조,맑음,단일로 - 기타,남,29세,0,0,0,0,5,77.61,77.98,1165.0,1
859,2021-06-01 22:00:00,6월,22시,화요일,밤,서울특별시 마포구 서교동,서울특별시,마포구,서교동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 기타,남,26세,0,0,0,0,5,78.43,78.12,1871.0,1
860,2021-06-01 22:00:00,6월,22시,화요일,밤,서울특별시 송파구 가락동,서울특별시,송파구,가락동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,31세,0,0,0,0,3,69.29,71.44,925.0,4
861,2021-06-01 23:00:00,6월,23시,화요일,밤,서울특별시 동대문구 장안동,서울특별시,동대문구,장안동,경상사고,0,0,1,0,차로위반,건조,맑음,단일로 - 기타,남,36세,0,0,0,0,3,71.64,71.44,977.0,2
862,2021-06-02 00:00:00,6월,00시,수요일,새벽,서울특별시 관악구 신림동,서울특별시,관악구,신림동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,24세,0,0,0,0,5,79.22,82.52,2404.0,1
863,2021-06-02 14:00:00,6월,14시,수요일,낮,서울특별시 영등포구 문래동3가,서울특별시,영등포구,문래동3가,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,45세,0,0,0,0,6,70.74,73.22,287.0,1
864,2021-06-02 22:00:00,6월,22시,수요일,밤,서울특별시 영등포구 문래동3가,서울특별시,영등포구,문래동3가,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,39세,0,0,0,0,3,70.74,73.22,287.0,1
865,2021-06-02 22:00:00,6월,22시,수요일,밤,서울특별시 동작구 흑석동,서울특별시,동작구,흑석동,중상사고,0,1,0,0,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,남,28세,0,0,0,0,5,78.91,80.31,317.0,1
866,2021-06-03 02:00:00,6월,02시,목요일,새벽,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,부상신고사고,0,0,0,1,안전운전불이행,건조,맑음,기타 - 기타,여,37세,0,0,0,1,1,71.06,65.21,3183.0,6
867,2021-06-03 17:00:00,6월,17시,목요일,퇴근,서울특별시 구로구 가리봉동,서울특별시,구로구,가리봉동,경상사고,0,0,1,0,안전운전불이행,젖음/습기,비,단일로 - 기타,남,47세,0,0,0,0,3,77.48,81.78,205.0,1
868,2021-06-03 21:00:00,6월,21시,목요일,밤,서울특별시 강남구 삼성동,서울특별시,강남구,삼성동,중상사고,0,1,0,0,신호위반,젖음/습기,비,교차로 - 교차로안,남,48세,0,0,0,0,5,71.06,65.21,1219.0,4
869,2021-06-03 21:00:00,6월,21시,목요일,밤,서울특별시 구로구 가리봉동,서울특별시,구로구,가리봉동,경상사고,0,0,1,0,안전운전불이행,젖음/습기,비,교차로 - 교차로안,남,55세,0,0,0,0,3,77.48,81.78,205.0,1
870,2021-06-03 22:00:00,6월,22시,목요일,밤,서울특별시 성동구 성수동1가,서울특별시,성동구,성수동1가,경상사고,0,0,2,0,안전운전불이행,젖음/습기,비,단일로 - 교량,남,36세,0,0,0,0,6,80.74,82.58,853.0,4
871,2021-06-03 22:00:00,6월,22시,목요일,밤,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,1,0,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,여,35세,0,0,0,0,3,79.22,82.52,2404.0,4
872,2021-06-03 22:00:00,6월,22시,목요일,밤,서울특별시 서초구 우면동,서울특별시,서초구,우면동,경상사고,0,0,1,0,안전운전불이행,기타,흐림,교차로 - 교차로부근,남,52세,0,0,0,0,3,77.61,77.98,75.0,1
873,2021-06-03 22:00:00,6월,22시,목요일,밤,서울특별시 강남구 일원동,서울특별시,강남구,일원동,경상사고,0,0,1,1,안전운전불이행,건조,맑음,교차로 - 교차로부근,남,44세,0,0,0,1,4,71.06,65.21,220.0,2
874,2021-06-04 00:00:00,6월,00시,금요일,새벽,서울특별시 강남구 논현동,서울특별시,강남구,논현동,경상사고,0,0,1,0,교차로운행방법위반,젖음/습기,흐림,교차로 - 교차로안,여,37세,0,0,0,0,3,71.06,65.21,2060.0,2
875,2021-06-04 22:00:00,6월,22시,금요일,밤,서울특별시 중구 남대문로5가,서울특별시,중구,남대문로5가,중상사고,0,1,2,0,안전거리미확보,건조,맑음,교차로 - 교차로부근,여,43세,0,0,0,0,11,78.12,80.19,158.0,1
876,2021-06-04 22:00:00,6월,22시,금요일,밤,서울특별시 강남구 청담동,서울특별시,강남구,청담동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,여,44세,0,0,0,0,6,71.06,65.21,971.0,5
877,2021-06-04 23:00:00,6월,23시,금요일,밤,서울특별시 영등포구 여의도동,서울특별시,영등포구,여의도동,중상사고,0,1,1,0,안전운전불이행,건조,맑음,교차로 - 교차로부근,여,48세,0,0,0,0,8,70.74,73.22,1721.0,5
878,2021-06-04 23:00:00,6월,23시,금요일,밤,서울특별시 강서구 방화동,서울특별시,강서구,방화동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,50세,0,0,0,0,3,77.4,79.28,703.0,2
879,2021-06-05 00:00:00,6월,00시,토요일,새벽,서울특별시 노원구 중계동,서울특별시,노원구,중계동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,15세,1,0,1,0,6,79.46,81.04,537.0,1
880,2021-06-05 03:00:00,6월,03시,토요일,새벽,서울특별시 광진구 자양동,서울특별시,광진구,자양동,경상사고,0,0,3,0,중앙선침범,건조,맑음,단일로 - 기타,남,45세,1,0,1,0,9,82.44,85.38,992.0,1
881,2021-06-05 15:00:00,6월,15시,토요일,낮,서울특별시 강서구 내발산동,서울특별시,강서구,내발산동,중상사고,0,1,1,0,안전운전불이행,건조,맑음,교차로 - 교차로안,여,31세,1,0,1,0,8,77.4,79.28,332.0,1
882,2021-06-05 15:00:00,6월,15시,토요일,낮,서울특별시 노원구 월계동,서울특별시,노원구,월계동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,32세,1,0,1,0,3,79.46,81.04,449.0,1
883,2021-06-05 22:00:00,6월,22시,토요일,밤,서울특별시 중랑구 면목동,서울특별시,중랑구,면목동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,28세,1,0,1,0,3,79.6,81.64,1440.0,4
884,2021-06-05 22:00:00,6월,22시,토요일,밤,서울특별시 강남구 신사동,서울특별시,강남구,신사동,경상사고,0,0,2,0,안전거리미확보,기타,맑음,단일로 - 기타,남,22세,1,0,1,0,6,71.06,65.21,2311.0,3
885,2021-06-05 22:00:00,6월,22시,토요일,밤,서울특별시 은평구 진관동,서울특별시,은평구,진관동,경상사고,0,0,1,0,신호위반,건조,맑음,단일로 - 기타,여,37세,1,0,1,0,3,80.11,82.5,308.0,1
886,2021-06-05 23:00:00,6월,23시,토요일,밤,서울특별시 서대문구 연희동,서울특별시,서대문구,연희동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 교량,남,32세,1,0,1,0,6,80.35,80.89,374.0,1
887,2021-06-06 14:00:00,6월,14시,일요일,낮,서울특별시 중랑구 망우동,서울특별시,중랑구,망우동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,67세,1,1,1,0,3,79.6,81.64,553.0,1
888,2021-06-06 21:00:00,6월,21시,일요일,밤,서울특별시 강남구 도곡동,서울특별시,강남구,도곡동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,37세,1,1,1,0,3,71.06,65.21,496.0,1
889,2021-06-07 18:00:00,6월,18시,월요일,퇴근,서울특별시 양천구 신월동,서울특별시,양천구,신월동,경상사고,0,0,2,0,안전운전불이행,건조,맑음,단일로 - 기타,남,39세,0,0,0,0,6,77.76,80.55,903.0,2
890,2021-06-07 20:00:00,6월,20시,월요일,저녁,서울특별시 구로구 궁동,서울특별시,구로구,궁동,사망사고,2,0,2,0,안전운전불이행,건조,맑음,기타 - 기타,남,51세,0,0,0,0,26,77.48,81.78,46.0,1
891,2021-06-08 02:00:00,6월,02시,화요일,새벽,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,3,0,안전운전불이행,건조,맑음,교차로 - 교차로안,남,24세,0,0,0,0,9,79.22,82.52,2404.0,2
892,2021-06-08 09:00:00,6월,09시,화요일,낮,서울특별시 관악구 신림동,서울특별시,관악구,신림동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,30세,0,0,0,0,3,79.22,82.52,2404.0,2
893,2021-06-08 18:00:00,6월,18시,화요일,퇴근,서울특별시 강동구 길동,서울특별시,강동구,길동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,27세,0,0,0,0,3,80.62,82.21,594.0,2
894,2021-06-08 22:00:00,6월,22시,화요일,밤,서울특별시 마포구 성산동,서울특별시,마포구,성산동,사망사고,1,0,0,1,안전운전불이행,건조,맑음,기타 - 기타,남,24세,0,0,0,1,11,78.43,78.12,405.0,1
895,2021-06-08 23:00:00,6월,23시,화요일,밤,서울특별시 강남구 역삼동,서울특별시,강남구,역삼동,경상사고,0,0,2,0,안전운전불이행,기타,맑음,교차로 - 교차로부근,남,53세,0,0,0,0,6,71.06,65.21,3183.0,4
896,2021-06-09 01:00:00,6월,01시,수요일,새벽,서울특별시 서대문구 현저동,서울특별시,서대문구,현저동,중상사고,0,1,0,0,안전운전불이행,건조,맑음,단일로 - 기타,남,31세,0,0,0,0,5,80.35,80.89,,1
897,2021-06-09 01:00:00,6월,01시,수요일,새벽,서울특별시 강서구 방화동,서울특별시,강서구,방화동,중상사고,0,2,0,0,신호위반,건조,맑음,교차로 - 교차로안,남,40세,0,0,0,0,10,77.4,79.28,703.0,1
898,2021-06-09 21:00:00,6월,21시,수요일,밤,서울특별시 중구 신당동,서울특별시,중구,신당동,경상사고,0,0,1,0,안전운전불이행,건조,맑음,단일로 - 기타,남,46세,0,0,0,0,3,78.12,80.19,970.0,2
